"","recency","history_segment","history","mens","womens","zip_code","newbie","channel","segment","visit","conversion","spend","treatment","obs_rate_c","obs_rate_t","random_number"
"212",4,"1) $0 - $100",29.99,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0,0.5,1,0.154831611318514
"213",12,"1) $0 - $100",98.17,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0,1,0.5,0.132228172151372
"214",5,"5) $500 - $750",728.99,1,0,"Urban",1,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.221305927727371
"215",9,"4) $350 - $500",483.16,1,1,"Urban",0,"Phone","Mens E-Mail",1,0,0,1,0.5,1,0.226380796171725
"216",4,"1) $0 - $100",93.36,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0,0.5,1,0.13141653384082
"217",9,"1) $0 - $100",44.68,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0,1,0.5,0.327013726811856
"218",8,"2) $100 - $200",167.05,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0,1,0.5,0.0991691031958908
"219",3,"2) $100 - $200",179.31,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0,0.5,1,0.118902558228001
"220",1,"3) $200 - $350",290.03,1,1,"Urban",0,"Web","No E-Mail",1,0,0,0,0.5,1,0.0504396595060825
"221",1,"1) $0 - $100",89.59,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.929253919748589
"222",1,"3) $200 - $350",248.43,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0,0.5,1,0.0948578554671258
"223",3,"2) $100 - $200",141.2,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0,0.5,1,0.492596120806411
"224",7,"1) $0 - $100",29.99,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0,1,0.5,0.461551840649918
"225",6,"2) $100 - $200",113.6,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0,1,0.5,0.375216530868784
"226",9,"3) $200 - $350",302.52,1,0,"Urban",0,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.991099219536409
"227",3,"1) $0 - $100",73.99,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0,0.5,1,0.176350713707507
"228",12,"2) $100 - $200",103.6,1,0,"Rural",0,"Phone","No E-Mail",0,0,0,0,1,0.5,0.0684466371312737
"229",1,"2) $100 - $200",137.29,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0,0.5,1,0.40044974675402
"230",6,"2) $100 - $200",114.74,1,0,"Urban",0,"Web","No E-Mail",1,0,0,0,1,0.5,0.141144325723872
"231",5,"1) $0 - $100",29.99,0,1,"Urban",0,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.193309862399474
"232",1,"4) $350 - $500",386.11,1,1,"Urban",0,"Multichannel","Mens E-Mail",0,0,0,1,0.5,1,0.841351716779172
"233",8,"1) $0 - $100",45.78,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0,1,0.5,0.719913988374174
"234",6,"4) $350 - $500",358.77,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0,0.5,1,0.267212083097547
"235",5,"2) $100 - $200",141.74,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0,0.5,1,0.495001644827425
"236",9,"3) $200 - $350",205.33,1,0,"Surburban",1,"Multichannel","Mens E-Mail",0,0,0,1,0.5,1,0.0831138978246599
"237",1,"5) $500 - $750",629.85,1,0,"Urban",1,"Web","Mens E-Mail",1,0,0,1,0.5,1,0.353884240612388
"238",9,"4) $350 - $500",383.77,0,1,"Surburban",1,"Phone","Mens E-Mail",1,0,0,1,0.5,1,0.969208805356175
"239",6,"1) $0 - $100",64.33,1,0,"Rural",0,"Web","No E-Mail",1,0,0,0,1,0.5,0.624714189674705
"240",6,"2) $100 - $200",108.83,1,0,"Urban",0,"Phone","Mens E-Mail",0,0,0,1,1,0.5,0.312489656498656
"241",4,"2) $100 - $200",121.87,1,0,"Rural",0,"Web","No E-Mail",0,0,0,0,0.5,1,0.405689612729475
"242",10,"4) $350 - $500",489.29,0,1,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.996077371528372
"243",2,"2) $100 - $200",199.97,0,1,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.855082356370986
"244",3,"1) $0 - $100",66.47,1,0,"Rural",1,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.267878128914163
"245",9,"1) $0 - $100",33.63,0,1,"Rural",0,"Phone","No E-Mail",0,0,0,0,1,0.5,0.762151529546827
"246",10,"2) $100 - $200",161.43,0,1,"Surburban",1,"Web","No E-Mail",1,0,0,0,1,0.5,0.293605549028143
"247",12,"1) $0 - $100",90.15,1,0,"Surburban",0,"Web","Mens E-Mail",0,0,0,1,1,0.5,0.399351106956601
"248",1,"5) $500 - $750",681.12,1,0,"Rural",1,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.812131523853168
"249",9,"2) $100 - $200",198.54,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0,1,0.5,0.0771516691893339
"250",11,"3) $200 - $350",301,1,1,"Surburban",1,"Web","No E-Mail",0,0,0,0,0.5,1,0.363696809858084
"251",2,"4) $350 - $500",378.5,0,1,"Urban",0,"Web","Mens E-Mail",1,1,80.58,1,0.5,1,0.442592467181385
"252",10,"2) $100 - $200",131.95,0,1,"Surburban",0,"Phone","No E-Mail",1,0,0,0,1,0.5,0.156714132521302
"253",6,"2) $100 - $200",107.42,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0,1,0.5,0.176452036481351
"254",7,"3) $200 - $350",297.6,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0,1,0.5,0.384303892031312
"255",9,"1) $0 - $100",89.96,1,0,"Surburban",0,"Web","Mens E-Mail",1,0,0,1,1,0.5,0.26929377974011
"256",8,"2) $100 - $200",155.75,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0,1,0.5,0.469250942347571
"257",8,"2) $100 - $200",135.67,1,0,"Rural",1,"Web","Mens E-Mail",0,0,0,1,1,0.5,0.171800082316622
"258",9,"4) $350 - $500",404.03,1,1,"Urban",0,"Multichannel","No E-Mail",0,0,0,0,0.5,1,0.36918946239166
"259",12,"1) $0 - $100",36.67,0,1,"Urban",0,"Web","Mens E-Mail",1,1,195.83,1,1,0.5,0.486149104312062
"260",1,"5) $500 - $750",563.7,1,0,"Surburban",1,"Multichannel","Mens E-Mail",0,0,0,1,0.5,1,0.0638024667277932
"261",1,"4) $350 - $500",357.56,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0,0.5,1,0.418321635806933
"262",7,"7) $1,000 +",1222.53,1,1,"Rural",1,"Phone","Mens E-Mail",1,0,0,1,0.5,1,0.282883955864236
"263",5,"1) $0 - $100",67.55,1,0,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.847882149508223
"264",9,"2) $100 - $200",108.59,1,0,"Rural",1,"Web","Mens E-Mail",0,0,0,1,1,0.5,0.0822392308618873
"265",7,"2) $100 - $200",153.17,1,0,"Rural",0,"Phone","Mens E-Mail",0,0,0,1,1,0.5,0.471930730855092
"266",4,"2) $100 - $200",127.51,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0,0.5,1,0.109100963454694
"267",8,"1) $0 - $100",60.9,0,1,"Rural",1,"Phone","No E-Mail",0,0,0,0,1,0.5,0.333277984522283
"268",12,"2) $100 - $200",145.27,1,0,"Urban",1,"Web","Mens E-Mail",0,0,0,1,1,0.5,0.276849841699004
"269",11,"2) $100 - $200",112.61,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0,1,0.5,0.587035141419619
"270",5,"1) $0 - $100",37.79,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0,0.5,1,0.0711540239863098
"271",9,"3) $200 - $350",297.59,0,1,"Surburban",1,"Phone","Mens E-Mail",1,1,118.39,1,1,0.5,0.46396238100715
"272",7,"4) $350 - $500",409.76,1,1,"Urban",0,"Multichannel","Mens E-Mail",0,0,0,1,0.5,1,0.436931110452861
"273",7,"1) $0 - $100",29.99,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0,1,0.5,0.230466414242983
"274",1,"1) $0 - $100",87,0,1,"Rural",1,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.221813754411414
"275",2,"1) $0 - $100",46.47,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0,0.5,1,0.420215893303975
"276",9,"2) $100 - $200",129.29,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0,1,0.5,0.333520805696025
"277",3,"5) $500 - $750",708.62,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.864807550329715
"278",3,"1) $0 - $100",29.99,1,0,"Urban",1,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.177194535732269
"279",10,"2) $100 - $200",113.33,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0,1,0.5,0.49331872863695
"280",4,"5) $500 - $750",737.33,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.429713366786018
"281",7,"6) $750 - $1,000",758.59,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.97855406277813
"282",4,"2) $100 - $200",174.55,1,0,"Rural",1,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.232161148451269
"283",9,"1) $0 - $100",76.72,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0,1,0.5,0.240811596158892
"284",6,"3) $200 - $350",334.34,0,1,"Rural",0,"Multichannel","Mens E-Mail",1,0,0,1,0.5,1,0.796836083987728
"285",10,"3) $200 - $350",319.45,0,1,"Urban",0,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.113507706439123
"286",3,"4) $350 - $500",367.27,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0,0.5,1,0.147322899661958
"287",8,"1) $0 - $100",29.99,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0,1,0.5,0.143626942764968
"288",4,"5) $500 - $750",739.84,1,0,"Urban",1,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.507035602582619
"289",6,"2) $100 - $200",161.43,0,1,"Surburban",0,"Web","Mens E-Mail",1,0,0,1,1,0.5,0.15485101705417
"290",8,"3) $200 - $350",346.57,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0,0.5,1,0.348302052123472
"291",10,"1) $0 - $100",51.33,1,0,"Surburban",1,"Web","Mens E-Mail",0,0,0,1,1,0.5,0.311772374436259
"292",2,"2) $100 - $200",159.22,0,1,"Surburban",0,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.351573409279808
"293",5,"7) $1,000 +",1079.62,1,1,"Surburban",1,"Web","No E-Mail",1,1,29.99,0,0.5,1,0.147845706902444
"294",10,"1) $0 - $100",29.99,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0,1,0.5,0.658877609064803
"295",11,"1) $0 - $100",43.51,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0,1,0.5,0.185069964500144
"296",7,"5) $500 - $750",508.18,1,0,"Urban",1,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.370357065927237
"297",5,"3) $200 - $350",291.17,1,0,"Surburban",0,"Multichannel","No E-Mail",0,0,0,0,0.5,1,0.011149508645758
"298",5,"1) $0 - $100",30.59,0,1,"Urban",1,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.993749226210639
"299",4,"3) $200 - $350",305.76,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0,0.5,1,0.3574057451915
"300",8,"1) $0 - $100",29.99,0,1,"Surburban",0,"Phone","No E-Mail",1,0,0,0,1,0.5,0.747635063482448
"301",8,"3) $200 - $350",256.83,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0,1,0.5,0.792909023817629
"302",7,"4) $350 - $500",489.49,1,0,"Rural",1,"Web","No E-Mail",1,0,0,0,0.5,1,0.475825038738549
"303",9,"1) $0 - $100",29.99,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0,1,0.5,0.494654526002705
"304",2,"3) $200 - $350",231.27,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0,0.5,1,0.308052448788658
"305",2,"1) $0 - $100",50.37,1,0,"Urban",0,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.695012246258557
"306",9,"2) $100 - $200",189.33,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0,1,0.5,0.822793305618688
"307",1,"4) $350 - $500",368.01,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0,0.5,1,0.434717640746385
"308",2,"2) $100 - $200",186.51,0,1,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.663010967662558
"309",9,"4) $350 - $500",433.89,0,1,"Rural",0,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.143166586523876
"310",8,"1) $0 - $100",90.62,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0,1,0.5,0.344487393740565
"311",2,"1) $0 - $100",44.37,0,1,"Surburban",0,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.405763582326472
"312",3,"1) $0 - $100",43,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0,0.5,1,0.0853110058233142
"313",10,"2) $100 - $200",145.73,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0,1,0.5,0.932571928249672
"314",2,"3) $200 - $350",202.92,0,1,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.879433296155185
"315",10,"3) $200 - $350",226.15,0,1,"Surburban",1,"Multichannel","Mens E-Mail",0,0,0,1,0.5,1,0.935712467646226
"316",6,"5) $500 - $750",549.78,1,0,"Surburban",1,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.0724606334697455
"317",9,"1) $0 - $100",34.72,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0,1,0.5,0.378759440500289
"318",4,"3) $200 - $350",316.87,0,1,"Urban",1,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.105050138663501
"319",2,"3) $200 - $350",210.51,0,1,"Urban",0,"Phone","Mens E-Mail",1,0,0,1,0.5,1,0.739641745807603
"320",9,"3) $200 - $350",301.15,1,1,"Surburban",0,"Phone","Mens E-Mail",1,0,0,1,0.5,1,0.052149013383314
"321",9,"1) $0 - $100",29.99,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0,1,1,0.5,0.482169573195279
"322",9,"1) $0 - $100",29.99,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0,1,0.5,0.920517840655521
"323",1,"1) $0 - $100",70.17,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0,0.5,1,0.0415284289047122
"324",10,"2) $100 - $200",138.83,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0,1,0.5,0.293991799000651
"325",4,"3) $200 - $350",209.79,0,1,"Rural",0,"Multichannel","Mens E-Mail",1,0,0,1,0.5,1,0.609748935094103
"326",3,"1) $0 - $100",34.22,1,0,"Urban",1,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.264249049592763
"327",2,"2) $100 - $200",152.95,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0,0.5,1,0.423098609549925
"328",5,"4) $350 - $500",427.17,1,1,"Urban",0,"Web","No E-Mail",0,0,0,0,0.5,1,0.366563616320491
"329",10,"4) $350 - $500",466.25,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0,0.5,1,0.123723565135151
"330",2,"3) $200 - $350",227.46,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0,0.5,1,0.0700326792430133
"331",12,"1) $0 - $100",88.65,1,0,"Surburban",0,"Web","Mens E-Mail",0,0,0,1,1,0.5,0.442510108230636
"332",7,"2) $100 - $200",157.63,1,0,"Urban",1,"Phone","Mens E-Mail",0,0,0,1,1,0.5,0.370272380299866
"333",3,"1) $0 - $100",29.99,0,1,"Urban",1,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.170243580127135
"334",10,"2) $100 - $200",119.63,0,1,"Rural",0,"Web","Mens E-Mail",0,0,0,1,1,0.5,0.0541904293932021
"335",2,"4) $350 - $500",458.41,0,1,"Surburban",0,"Multichannel","Mens E-Mail",0,0,0,1,0.5,1,0.603792401496321
"336",5,"2) $100 - $200",135.64,1,0,"Urban",0,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.0649499187711626
"337",10,"2) $100 - $200",127.29,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0,1,0.5,0.16210908186622
"338",1,"5) $500 - $750",525.42,0,1,"Urban",1,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.475397920468822
"339",1,"3) $200 - $350",303.34,1,1,"Urban",0,"Web","Mens E-Mail",1,0,0,1,0.5,1,0.00193283474072814
"340",5,"1) $0 - $100",50.63,1,0,"Urban",0,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.441459143068641
"341",9,"1) $0 - $100",35.4,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0,1,0.5,0.260929737240076
"342",6,"3) $200 - $350",333.21,1,0,"Urban",1,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.715833283727989
"343",2,"5) $500 - $750",584.37,1,0,"Urban",1,"Multichannel","Mens E-Mail",1,0,0,1,0.5,1,0.163085478357971
"344",4,"1) $0 - $100",78.96,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0,0.5,1,0.476188018452376
"345",4,"1) $0 - $100",53.42,0,1,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.690256722969934
"346",3,"3) $200 - $350",314.67,1,0,"Rural",1,"Web","No E-Mail",0,0,0,0,0.5,1,0.460895179538056
"347",1,"5) $500 - $750",522.77,1,0,"Surburban",1,"Multichannel","No E-Mail",0,0,0,0,0.5,1,0.397147933254018
"348",8,"1) $0 - $100",59.95,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0,1,0.5,0.117720612091944
"349",6,"5) $500 - $750",569.14,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0,0.5,1,0.24011627305299
"350",1,"1) $0 - $100",29.99,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0,0.5,1,0.435976401669905
"351",2,"5) $500 - $750",675.88,1,1,"Urban",1,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.497868051985279
"352",9,"3) $200 - $350",257.6,1,1,"Urban",1,"Phone","No E-Mail",0,0,0,0,1,0.5,0.691927672130987
"353",12,"1) $0 - $100",32.51,0,1,"Rural",0,"Phone","No E-Mail",0,0,0,0,1,0.5,0.760313281789422
"354",11,"1) $0 - $100",99.05,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0,1,0.5,0.155401222640648
"355",7,"3) $200 - $350",340.72,1,0,"Urban",0,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.849457093048841
"356",7,"1) $0 - $100",45.72,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0,1,0.5,0.502250815276057
"357",2,"3) $200 - $350",243.5,1,1,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.189779917709529
"358",8,"1) $0 - $100",58.28,0,1,"Urban",0,"Phone","Mens E-Mail",0,0,0,1,1,0.5,0.00183685822412372
"359",3,"3) $200 - $350",222.8,1,0,"Urban",0,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.134111337829381
"360",1,"1) $0 - $100",29.99,1,0,"Rural",1,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.0227412241511047
"361",6,"2) $100 - $200",105.87,1,0,"Surburban",1,"Web","Mens E-Mail",0,0,0,1,1,0.5,0.292948722839355
"362",1,"1) $0 - $100",29.99,1,0,"Surburban",0,"Web","Mens E-Mail",1,0,0,1,0.5,1,0.164326574420556
"363",4,"2) $100 - $200",110.29,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0,0.5,1,0.399102555820718
"364",10,"3) $200 - $350",300.6,1,1,"Urban",0,"Multichannel","Mens E-Mail",0,0,0,1,0.5,1,0.459575412096456
"365",9,"2) $100 - $200",174.64,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0,1,0.5,0.434030848555267
"366",7,"2) $100 - $200",192.12,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0,1,0.5,0.846245752647519
"367",6,"1) $0 - $100",40.02,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0,1,0.5,0.0551642864011228
"368",10,"3) $200 - $350",275.04,1,0,"Rural",0,"Web","No E-Mail",0,0,0,0,1,0.5,0.554177061188966
"369",2,"5) $500 - $750",518.53,0,1,"Surburban",1,"Phone","Mens E-Mail",1,0,0,1,0.5,1,0.688275237567723
"370",3,"4) $350 - $500",454,0,1,"Urban",0,"Multichannel","Mens E-Mail",0,0,0,1,0.5,1,0.658057553693652
"371",8,"3) $200 - $350",337.09,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0,0.5,1,0.472234202548862
"372",1,"4) $350 - $500",406.33,0,1,"Surburban",0,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.969528166111559
"373",11,"1) $0 - $100",98.05,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0,1,1,0.5,0.402197062736377
"374",8,"1) $0 - $100",29.99,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0,1,0.5,0.756644907407463
"375",10,"1) $0 - $100",89.45,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0,1,0.5,0.874149660812691
"376",10,"1) $0 - $100",33.57,1,0,"Urban",0,"Phone","Mens E-Mail",0,0,0,1,1,0.5,0.467115115607157
"377",1,"4) $350 - $500",382.15,0,1,"Urban",0,"Phone","Mens E-Mail",1,0,0,1,0.5,1,0.00812845537438989
"378",5,"1) $0 - $100",63.2,0,1,"Rural",0,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.72776700463146
"379",10,"2) $100 - $200",148.23,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0,1,0.5,0.716589478775859
"380",3,"2) $100 - $200",123.2,1,0,"Urban",1,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.187426371034235
"381",9,"1) $0 - $100",29.99,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0,1,0.5,0.541979279834777
"382",1,"2) $100 - $200",162.82,1,0,"Surburban",0,"Phone","No E-Mail",1,0,0,0,0.5,1,0.335320759797469
"383",10,"1) $0 - $100",85.31,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0,1,0.5,0.637908723205328
"384",2,"2) $100 - $200",180.48,1,0,"Urban",0,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.829201063839719
"385",7,"2) $100 - $200",151.89,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0,1,0.5,0.348550350870937
"386",10,"1) $0 - $100",29.99,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0,1,0.5,0.128327874932438
"387",1,"5) $500 - $750",651.65,1,1,"Urban",1,"Web","No E-Mail",0,0,0,0,0.5,1,0.38807848887518
"388",2,"4) $350 - $500",424.44,0,1,"Urban",0,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.92817754833959
"389",1,"6) $750 - $1,000",804.15,1,1,"Surburban",1,"Multichannel","Mens E-Mail",1,0,0,1,0.5,1,0.804390771314502
"390",9,"1) $0 - $100",29.99,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0,1,0.5,0.957249888917431
"391",4,"3) $200 - $350",307.66,1,0,"Urban",1,"Web","Mens E-Mail",1,0,0,1,0.5,1,0.993913878686726
"392",2,"3) $200 - $350",322.83,1,0,"Surburban",0,"Multichannel","No E-Mail",1,0,0,0,0.5,1,0.0293771654833108
"393",3,"3) $200 - $350",261.43,0,1,"Urban",1,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.336445357883349
"394",7,"5) $500 - $750",513.78,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0,0.5,1,0.277658086735755
"395",8,"1) $0 - $100",56.17,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0,1,0.5,0.117197550134733
"396",1,"2) $100 - $200",143.84,0,1,"Rural",1,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.0432182590011507
"397",10,"1) $0 - $100",82.14,0,1,"Rural",0,"Web","No E-Mail",1,0,0,0,1,0.5,0.370309785706922
"398",9,"1) $0 - $100",29.99,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0,1,0.5,0.33687830879353
"399",9,"2) $100 - $200",152.55,0,1,"Rural",1,"Phone","Mens E-Mail",0,0,0,1,1,0.5,0.173652553465217
"400",9,"3) $200 - $350",314.36,0,1,"Urban",0,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.397843627491966
"401",6,"1) $0 - $100",29.99,0,1,"Rural",1,"Phone","No E-Mail",0,0,0,0,1,0.5,0.328743716701865
"402",6,"1) $0 - $100",29.99,0,1,"Urban",0,"Phone","Mens E-Mail",0,0,0,1,1,0.5,0.197146713500842
"403",9,"5) $500 - $750",718.97,0,1,"Rural",1,"Multichannel","Mens E-Mail",0,0,0,1,0.5,1,0.115342324832454
"404",6,"2) $100 - $200",154.16,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0,1,0.5,0.995965478708968
"405",9,"2) $100 - $200",157.41,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0,1,0.5,0.379276725230739
"406",7,"1) $0 - $100",77.94,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0,1,0.5,0.561988092726097
"407",5,"1) $0 - $100",29.99,0,1,"Rural",1,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.732718017650768
"408",10,"3) $200 - $350",312.03,0,1,"Rural",0,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.572170259663835
"409",5,"3) $200 - $350",258.91,0,1,"Urban",1,"Web","Mens E-Mail",1,0,0,1,0.5,1,0.0110360709950328
"410",2,"2) $100 - $200",101.67,1,0,"Surburban",1,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.906315261265263
"411",1,"2) $100 - $200",114.68,1,0,"Rural",0,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.382504623383284
"412",7,"1) $0 - $100",29.99,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0,1,0.5,0.0940458888653666
"413",8,"1) $0 - $100",37.74,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1,1,0.5,0.0496535839047283
"414",2,"6) $750 - $1,000",964.89,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0,0.5,1,0.132827813038602
"415",3,"2) $100 - $200",187.74,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0,0.5,1,0.341809901176021
"416",4,"1) $0 - $100",99.39,1,0,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.731371578993276
"417",3,"1) $0 - $100",70.91,0,1,"Urban",1,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.241579222260043
"418",9,"2) $100 - $200",173.88,0,1,"Surburban",0,"Phone","Mens E-Mail",1,1,58.13,1,1,0.5,0.280750213656574
"419",9,"4) $350 - $500",428.99,1,0,"Urban",0,"Multichannel","Mens E-Mail",0,0,0,1,0.5,1,0.957636520732194
"420",8,"4) $350 - $500",492.53,1,1,"Rural",1,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.158395956736058
"421",2,"6) $750 - $1,000",784.22,1,0,"Rural",1,"Multichannel","No E-Mail",0,0,0,0,0.5,1,0.418338991701603
"422",1,"1) $0 - $100",81.12,0,1,"Urban",0,"Web","Mens E-Mail",1,0,0,1,0.5,1,0.252009797375649
"423",2,"1) $0 - $100",29.99,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0,0.5,1,0.0943902677390724
"424",10,"1) $0 - $100",56.6,1,0,"Urban",0,"Phone","Mens E-Mail",0,0,0,1,1,0.5,0.408277759794146
